Scenario,Trace,C1,B,S1,C2,S2,Policy,Prefetcher,R,AAT
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,markov,128,2.539
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,markov,256,2.538
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,markov,512,2.537
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,hybrid,16,2.504
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,hybrid,32,2.500
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,hybrid,64,2.484
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,hybrid,128,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,hybrid,256,2.478
L1_L2_WithPF,matmul_tiled,14,7,1,16,3,lip,hybrid,512,2.478
L1_L2_NoPF,matmul_tiled,14,7,1,17,1,mip,none,0,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,plus1,0,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,markov,16,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,markov,32,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,markov,64,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,markov,128,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,markov,256,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,markov,512,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,hybrid,16,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,hybrid,32,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,hybrid,64,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,hybrid,128,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,hybrid,256,2.402
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,mip,hybrid,512,2.402
L1_L2_NoPF,matmul_tiled,14,7,1,17,1,lip,none,0,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,plus1,0,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,markov,16,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,markov,32,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,markov,64,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,markov,128,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,markov,256,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,markov,512,2.479
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,hybrid,16,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,hybrid,32,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,hybrid,64,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,hybrid,128,2.403
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,hybrid,256,2.402
L1_L2_WithPF,matmul_tiled,14,7,1,17,1,lip,hybrid,512,2.402
L1_L2_NoPF,matmul_tiled,14,7,1,17,2,mip,none,0,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,plus1,0,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,markov,16,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,markov,32,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,markov,64,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,markov,128,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,markov,256,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,markov,512,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,hybrid,16,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,hybrid,32,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,hybrid,64,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,hybrid,128,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,hybrid,256,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,mip,hybrid,512,2.406
L1_L2_NoPF,matmul_tiled,14,7,1,17,2,lip,none,0,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,plus1,0,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,markov,16,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,markov,32,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,markov,64,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,markov,128,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,markov,256,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,markov,512,2.480
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,hybrid,16,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,hybrid,32,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,hybrid,64,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,hybrid,128,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,hybrid,256,2.406
L1_L2_WithPF,matmul_tiled,14,7,1,17,2,lip,hybrid,512,2.406
L1_L2_NoPF,matmul_tiled,14,7,1,17,3,mip,none,0,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,plus1,0,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,markov,16,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,markov,32,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,markov,64,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,markov,128,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,markov,256,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,markov,512,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,hybrid,16,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,hybrid,32,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,hybrid,64,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,hybrid,128,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,hybrid,256,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,mip,hybrid,512,2.414
L1_L2_NoPF,matmul_tiled,14,7,1,17,3,lip,none,0,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,plus1,0,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,markov,16,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,markov,32,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,markov,64,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,markov,128,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,markov,256,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,markov,512,2.488
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,hybrid,16,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,hybrid,32,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,hybrid,64,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,hybrid,128,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,hybrid,256,2.414
L1_L2_WithPF,matmul_tiled,14,7,1,17,3,lip,hybrid,512,2.414
L1_L2_NoPF,matmul_tiled,14,7,2,16,2,mip,none,0,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,plus1,0,2.669
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,markov,16,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,markov,32,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,markov,64,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,markov,128,2.710
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,markov,256,2.710
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,markov,512,2.710
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,hybrid,16,2.669
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,hybrid,32,2.669
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,hybrid,64,2.668
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,hybrid,128,2.657
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,hybrid,256,2.657
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,mip,hybrid,512,2.657
L1_L2_NoPF,matmul_tiled,14,7,2,16,2,lip,none,0,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,plus1,0,2.669
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,markov,16,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,markov,32,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,markov,64,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,markov,128,2.710
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,markov,256,2.710
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,markov,512,2.710
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,hybrid,16,2.669
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,hybrid,32,2.669
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,hybrid,64,2.668
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,hybrid,128,2.657
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,hybrid,256,2.657
L1_L2_WithPF,matmul_tiled,14,7,2,16,2,lip,hybrid,512,2.657
L1_L2_NoPF,matmul_tiled,14,7,2,16,3,mip,none,0,2.757
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,plus1,0,2.681
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,markov,16,2.753
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,markov,32,2.735
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,markov,64,2.728
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,markov,128,2.723
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,markov,256,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,markov,512,2.721
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,hybrid,16,2.681
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,hybrid,32,2.678
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,hybrid,64,2.663
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,hybrid,128,2.661
L1_L2_WithPF,matmul_tiled,14,7,2,16,3,mip,hybrid,256,2.660
